country,state,city,station,pollutant_id,pollutant_avg,KMeans,Agglo,DBSCAN,Anomaly
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",SO2,16.0,2,1,-1,1
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",OZONE,49.0,0,3,-1,1
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",SO2,16.0,2,1,-1,1
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",SO2,7.0,2,1,-1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",CO,49.029335912314636,0,3,-1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",OZONE,2.0,2,1,-1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",PM2.5,36.0,2,1,-1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",NH3,2.0,2,1,-1,1
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",PM2.5,52.0,4,2,-1,1
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",SO2,29.0,2,1,-1,1
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",NH3,49.029335912314636,0,3,-1,1
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",CO,18.0,2,1,-1,1
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",CO,18.0,0,3,-1,1
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",PM2.5,34.0,0,3,-1,1
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",NO2,4.0,2,1,-1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",SO2,13.0,2,1,-1,1
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",PM2.5,135.0,3,4,-1,1
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",NO2,62.0,0,3,-1,1
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",SO2,15.0,2,1,-1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",PM10,60.0,0,3,-1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",NO2,3.0,2,1,-1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",PM2.5,33.0,0,3,-1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",SO2,18.0,2,1,-1,1
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",OZONE,22.0,2,1,-1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",PM10,68.0,0,3,-1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",OZONE,36.0,4,4,-1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",NO2,2.0,2,1,-1,1
India,Assam,Guwahati,"IITG, Guwahati - PCBA",NH3,5.0,2,1,-1,1
India,Assam,Guwahati,"IITG, Guwahati - PCBA",OZONE,14.0,2,1,-1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",SO2,63.0,0,3,-1,1
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",PM2.5,124.0,3,4,-1,1
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",PM10,100.0,4,2,-1,1
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",CO,13.0,2,1,-1,1
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",NO2,49.029335912314636,0,3,1,1
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",SO2,8.0,2,1,-1,1
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",PM2.5,278.0,1,0,-1,-1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",PM2.5,56.0,0,3,-1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",OZONE,22.0,2,1,-1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",NH3,11.0,2,1,-1,1
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",CO,12.0,2,1,-1,1
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",OZONE,40.0,0,3,-1,1
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",PM2.5,148.0,1,0,-1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",OZONE,19.0,2,1,-1,1
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",PM10,49.029335912314636,0,3,0,1
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",PM10,49.029335912314636,0,3,1,1
India,Bihar,Munger,"Town Hall, Munger - BSPCB",PM10,116.0,4,2,-1,1
India,Bihar,Munger,"Town Hall, Munger - BSPCB",CO,36.0,2,1,-1,1
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",NH3,4.0,2,1,-1,1
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",CO,109.0,4,2,-1,1
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",PM2.5,96.0,4,4,-1,1
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",NO2,19.0,2,1,-1,1
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",NH3,7.0,2,1,-1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",PM10,49.029335912314636,0,3,3,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",CO,101.0,0,2,-1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",PM2.5,175.0,3,0,-1,1
India,Bihar,Patna,"Samanpura, Patna - BSPCB",NH3,6.0,2,1,-1,1
India,Bihar,Patna,"Samanpura, Patna - BSPCB",SO2,8.0,2,1,-1,1
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",PM10,87.0,4,2,-1,1
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",PM2.5,77.0,3,4,-1,1
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",OZONE,11.0,2,1,-1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",CO,27.0,2,1,-1,1
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",PM2.5,73.0,4,4,-1,1
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",SO2,15.0,2,1,-1,1
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",PM10,91.0,4,2,-1,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",PM2.5,175.0,3,0,-1,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",CO,52.0,0,3,-1,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",SO2,49.029335912314636,0,3,2,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",CO,49.029335912314636,0,3,2,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",OZONE,49.029335912314636,0,3,2,1
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",NH3,6.0,2,1,-1,1
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",PM2.5,247.0,1,0,-1,-1
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",OZONE,43.0,2,1,-1,1
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",CO,72.0,0,3,-1,1
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",OZONE,12.0,0,3,-1,1
India,Bihar,Patna,"Samanpura, Patna - BSPCB",PM2.5,203.0,1,0,-1,1
India,Bihar,Patna,"Muradpur, Patna - BSPCB",CO,46.0,0,3,-1,1
India,Bihar,Patna,"Muradpur, Patna - BSPCB",OZONE,18.0,2,1,-1,1
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",NH3,3.0,2,1,-1,1
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",PM2.5,137.0,3,0,-1,1
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",NO2,58.0,0,3,-1,1
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",NH3,1.0,2,1,-1,1
India,Delhi,Delhi,"Alipur, Delhi - DPCC",PM2.5,229.0,1,0,-1,1
India,Delhi,Delhi,"Alipur, Delhi - DPCC",OZONE,2.0,2,1,-1,1
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",CO,116.0,4,2,-1,1
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",PM2.5,268.0,1,0,-1,1
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",PM10,164.0,3,0,-1,1
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",PM10,80.0,0,2,-1,1
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",NH3,7.0,2,1,-1,1
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",SO2,16.0,2,1,-1,1
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",NO2,98.0,4,2,-1,1
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",PM2.5,176.0,3,0,-1,1
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",NH3,3.0,2,1,-1,1
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",PM10,168.0,3,0,-1,1
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",PM10,169.0,3,0,-1,1
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",CO,58.0,0,3,-1,1
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",NO2,80.0,4,2,-1,1
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",OZONE,49.029335912314636,0,3,-1,1
India,Delhi,Delhi,"Bawana, Delhi - DPCC",OZONE,19.0,0,3,-1,1
India,Delhi,Delhi,"DTU, Delhi - CPCB",CO,73.0,0,3,-1,1
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",PM10,152.0,4,2,-1,1
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NO2,21.0,2,1,-1,1
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",OZONE,15.0,2,1,-1,1
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM2.5,152.0,1,0,-1,1
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",SO2,19.0,2,1,-1,1
India,Delhi,Delhi,"Narela, Delhi - DPCC",PM2.5,223.0,1,0,-1,1
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",OZONE,11.0,0,3,-1,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",NO2,50.0,0,3,-1,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",OZONE,18.0,2,3,-1,1
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",PM2.5,276.0,1,0,-1,-1
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",CO,95.0,4,2,-1,1
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",PM2.5,160.0,1,0,-1,1
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",NO2,89.0,4,2,-1,1
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",NH3,18.0,2,1,-1,1
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",OZONE,8.0,0,3,-1,1
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",OZONE,13.0,3,4,-1,1
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",OZONE,10.0,2,1,-1,1
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",OZONE,37.0,0,3,-1,1
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",NH3,9.0,2,1,-1,1
India,Delhi,Delhi,"Mundka, Delhi - DPCC",OZONE,11.0,0,3,-1,1
India,Delhi,Delhi,"ITO, Delhi - CPCB",PM10,133.0,4,2,-1,1
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",PM2.5,142.0,3,0,-1,1
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NO2,58.0,0,3,-1,1
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",SO2,16.0,2,1,-1,1
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",CO,95.0,4,2,-1,1
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",PM2.5,239.0,1,0,-1,1
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",CO,93.0,4,2,-1,1
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NO2,102.0,4,2,-1,1
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",CO,112.0,4,2,-1,1
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",PM2.5,193.0,1,0,-1,1
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",CO,80.0,0,2,-1,1
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NO2,72.0,0,3,-1,1
India,Delhi,Delhi,"Narela, Delhi - DPCC",NO2,25.0,2,1,-1,1
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",NH3,10.0,2,1,-1,1
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",PM10,188.0,1,0,-1,1
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",CO,81.0,0,2,-1,1
India,Delhi,Delhi,"Pusa, Delhi - DPCC",PM2.5,164.0,3,0,-1,1
India,Delhi,Delhi,"Pusa, Delhi - IMD",CO,89.0,0,2,-1,1
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",SO2,29.0,2,1,-1,1
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",CO,17.0,2,3,-1,1
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",PM10,46.0,0,3,-1,1
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",PM2.5,49.029335912314636,0,3,20,1
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",OZONE,15.0,2,1,-1,1
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",PM2.5,42.0,0,3,-1,1
India,Delhi,Delhi,"Rohini, Delhi - DPCC",OZONE,8.0,0,4,-1,1
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NO2,54.0,0,3,-1,1
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",OZONE,1.0,2,1,-1,1
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",PM2.5,54.0,4,4,-1,1
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",CO,31.0,0,3,-1,1
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",PM10,75.0,0,2,-1,1
India,Gujarat,Surat,"Science Center, Surat - SMC",PM2.5,39.0,0,3,-1,1
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",SO2,49.029335912314636,0,3,4,1
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",OZONE,7.0,2,1,-1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM10,57.0,0,3,-1,1
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",PM10,104.0,4,2,-1,1
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",CO,14.0,2,1,-1,1
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",SO2,26.0,2,1,-1,1
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",CO,80.0,0,3,-1,1
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",NH3,3.0,2,1,-1,1
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",PM10,157.0,3,0,-1,1
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",PM10,60.0,0,3,-1,1
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",PM10,59.0,0,3,-1,1
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",PM10,59.0,0,3,-1,1
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",NH3,2.0,2,1,-1,1
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",SO2,8.0,2,1,-1,1
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",OZONE,7.0,2,1,-1,1
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",CO,49.029335912314636,0,3,-1,1
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",PM2.5,49.029335912314636,0,3,7,1
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NO2,49.029335912314636,0,3,7,1
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",SO2,49.029335912314636,0,3,7,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",PM10,87.0,4,4,-1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",NO2,19.0,2,1,-1,1
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NO2,12.0,2,1,-1,1
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",CO,2.0,2,1,-1,1
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",PM10,42.0,0,1,-1,1
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",NH3,5.0,2,1,-1,1
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",OZONE,49.029335912314636,0,3,-1,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",PM10,50.0,0,3,-1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",PM2.5,69.0,0,3,-1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",PM10,49.029335912314636,0,3,-1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",NH3,3.0,2,1,-1,1
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",PM10,49.029335912314636,0,3,5,1
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM2.5,52.0,0,3,-1,1
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM10,57.0,0,3,-1,1
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",PM10,67.0,0,2,-1,1
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",CO,56.0,4,2,-1,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",NH3,2.0,2,1,-1,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",PM2.5,49.029335912314636,0,3,-1,1
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",SO2,7.0,2,1,-1,1
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",CO,39.0,0,3,-1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",SO2,16.0,2,1,-1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",OZONE,24.0,2,1,-1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NH3,1.0,2,1,-1,1
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",PM10,49.029335912314636,0,3,-1,1
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",SO2,49.029335912314636,0,3,8,1
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",OZONE,49.029335912314636,0,3,8,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",SO2,18.0,2,1,-1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",PM2.5,53.0,0,3,-1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",CO,16.0,2,1,-1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",SO2,4.0,2,1,-1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",PM2.5,272.0,1,0,-1,-1
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",SO2,49.029335912314636,0,3,6,1
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",CO,70.0,0,2,-1,1
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",CO,57.0,0,3,-1,1
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",NH3,2.0,2,1,-1,1
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",SO2,4.0,2,1,-1,1
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",OZONE,20.0,0,3,-1,1
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM2.5,49.029335912314636,0,3,6,1
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",NO2,49.029335912314636,0,3,6,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",PM2.5,24.0,2,1,-1,1
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",CO,57.0,0,3,-1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",PM10,47.0,0,3,-1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",CO,39.0,2,1,-1,1
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",NH3,2.0,2,1,-1,1
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",CO,53.0,0,3,-1,1
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",PM2.5,157.0,1,0,-1,1
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",CO,86.0,0,2,-1,1
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",OZONE,44.0,0,1,-1,1
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",CO,14.0,2,1,-1,1
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",OZONE,57.0,0,3,-1,1
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",NO2,30.0,0,1,-1,1
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",OZONE,130.0,4,2,-1,1
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",PM2.5,100.0,3,0,-1,1
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",NO2,88.0,4,2,-1,1
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",CO,51.0,0,3,-1,1
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",PM10,40.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",NO2,27.0,2,1,-1,1
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",OZONE,53.0,4,4,-1,1
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",NO2,111.0,4,2,-1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",PM10,49.029335912314636,0,3,-1,1
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",CO,11.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",CO,20.0,2,1,-1,1
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",NO2,31.0,2,1,-1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",NH3,1.0,2,1,-1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",OZONE,34.0,0,3,-1,1
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",PM2.5,99.0,3,0,-1,1
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",PM10,98.0,4,4,-1,1
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",CO,97.0,4,2,-1,1
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",NO2,75.0,0,2,-1,1
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",NH3,8.0,2,1,-1,1
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",NH3,7.0,2,1,-1,1
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",SO2,14.0,2,1,-1,1
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",OZONE,18.0,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",PM2.5,40.0,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",CO,54.0,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",NO2,47.0,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",SO2,9.0,2,1,-1,1
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",PM10,126.0,3,2,-1,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",PM2.5,111.0,3,0,-1,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",PM10,122.0,3,4,-1,1
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",PM10,129.0,1,0,-1,1
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",NH3,5.0,2,1,-1,1
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",NO2,22.0,0,3,-1,1
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",CO,57.0,0,2,-1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",PM2.5,85.0,3,4,-1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",NO2,22.0,0,3,-1,1
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",CO,42.0,2,1,-1,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",SO2,46.0,0,3,-1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",PM2.5,151.0,3,0,-1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",PM10,129.0,4,2,-1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",SO2,24.0,2,1,-1,1
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",OZONE,6.0,3,4,-1,1
